Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Sales_Value,OOS_Status,OOS_Percentage,DOI,FIFO_Priority,Replenishment_Status
2022-04-23,S003,P0003,Electronics,East,137,51,52,75.13,10,Sunny,1,68.71,Spring,1,61,3831.63,In Stock,,2.69,Normal,Sufficient
2022-04-23,S003,P0004,Groceries,East,624,91,0,21.59,10,Sunny,0,19.7,Spring,1,94,1964.69,In Stock,,6.86,Normal,Sufficient
2022-04-23,S003,P0005,Toys,East,718,70,0,18.13,20,Sunny,1,15.96,Spring,1,80,1269.1,In Stock,,10.26,Normal,Sufficient
2022-04-23,S003,P0006,Toys,East,182,30,0,29.45,10,Sunny,0,31.95,Spring,1,45,883.5,In Stock,,6.07,Normal,Sufficient
2022-04-23,S003,P0007,Groceries,East,663,26,0,12.74,0,Sunny,0,14.8,Spring,1,32,331.24,In Stock,,25.50,Normal,Sufficient
2022-04-23,S003,P0008,Clothing,East,437,65,0,106.75,0,Sunny,0,102.86,Spring,1,59,6938.75,In Stock,,6.72,Normal,Sufficient
2022-04-23,S003,P0009,Groceries,East,150,53,0,45.26,15,Sunny,1,39.05,Spring,1,78,2398.78,In Stock,,2.83,Normal,Sufficient
2022-04-23,S003,P0010,Groceries,East,204,45,0,31.41,5,Sunny,0,34.13,Spring,1,51,1413.45,In Stock,,4.53,Normal,Sufficient
2022-04-23,S003,P0011,Electronics,East,201,85,155,114.89,0,Sunny,0,129.34,Spring,1,74,9765.65,In Stock,,2.36,Normal,Sufficient
2022-04-23,S003,P0012,Furniture,East,279,53,0,89.38,5,Sunny,0,76.69,Spring,1,48,4737.14,In Stock,,5.26,Normal,Sufficient
2022-04-23,S003,P0013,Groceries,East,951,80,0,68.84,10,Sunny,0,63.54,Spring,1,97,5507.2,In Stock,,11.89,Normal,Sufficient
2022-04-23,S003,P0014,Groceries,East,417,80,0,77.88,10,Sunny,0,91.26,Spring,1,71,6230.4,In Stock,,5.21,Normal,Sufficient
2022-04-23,S003,P0015,Groceries,East,1074,63,0,79.43,10,Sunny,0,85.1,Spring,1,68,5004.09,In Stock,,17.05,Normal,Sufficient
2022-04-23,S003,P0016,Electronics,East,344,21,0,81.26,0,Sunny,0,80.73,Spring,1,26,1706.46,In Stock,,16.38,Normal,Sufficient
2022-04-23,S003,P0017,Furniture,East,215,21,0,102.22,0,Sunny,0,112.65,Spring,1,30,2146.62,In Stock,,10.24,Normal,Sufficient
2022-04-23,S003,P0018,Furniture,East,704,48,0,122.98,0,Sunny,0,142.21,Spring,1,50,5903.04,In Stock,,14.67,Normal,Sufficient
2022-04-23,S003,P0019,Groceries,East,147,61,73,49.97,10,Sunny,0,44.38,Spring,1,85,3048.17,In Stock,,2.41,Normal,Sufficient
2022-04-23,S003,P0020,Clothing,East,705,145,0,79.61,10,Sunny,0,74.04,Spring,1,135,11543.45,In Stock,,4.86,Normal,Sufficient
2022-04-23,S004,P0001,Groceries,West,745,52,0,10.11,0,Sunny,0,9.5,Spring,1,57,525.72,In Stock,,14.33,Normal,Sufficient
2022-04-23,S004,P0002,Groceries,West,49,49,0,14.28,20,Sunny,1,15.28,Spring,1,61,699.72,In Stock,,1.00,Normal,Sufficient
2022-04-23,S004,P0003,Furniture,West,476,56,0,104.79,20,Sunny,1,111.46,Spring,1,57,5868.24,In Stock,,8.50,Normal,Sufficient
2022-04-23,S004,P0004,Groceries,West,687,57,0,42.49,10,Sunny,0,37.28,Spring,1,48,2421.93,In Stock,,12.05,Normal,Sufficient
2022-04-23,S004,P0005,Clothing,West,165,131,99,62.08,25,Sunny,1,54.79,Spring,1,119,8132.48,In Stock,,1.26,Normal,Sufficient
2022-04-23,S004,P0006,Groceries,West,300,104,0,38.33,0,Sunny,0,43.16,Spring,1,113,3986.32,In Stock,,2.88,Normal,Sufficient
2022-04-23,S004,P0007,Groceries,West,587,24,0,21.04,5,Sunny,0,24.54,Spring,1,29,504.96,In Stock,,24.46,Normal,Sufficient
2022-04-23,S004,P0008,Furniture,West,164,60,0,87.76,5,Sunny,0,100.19,Spring,1,57,5265.6,In Stock,,2.73,Normal,Sufficient
2022-04-23,S004,P0009,Clothing,West,500,136,0,118.78,10,Sunny,1,139.27,Spring,1,138,16154.08,In Stock,,3.68,Normal,Sufficient
2022-04-23,S004,P0010,Groceries,West,264,63,0,22.15,5,Sunny,0,20.74,Spring,1,54,1395.45,In Stock,,4.19,Normal,Sufficient
2022-04-23,S004,P0011,Clothing,West,677,127,0,63.28,5,Sunny,0,60.89,Spring,1,113,8036.56,In Stock,,5.33,Normal,Sufficient
2022-04-23,S004,P0012,Electronics,West,135,53,0,97.94,0,Sunny,0,113.93,Spring,1,50,5190.82,In Stock,,2.55,Normal,Sufficient
2022-04-23,S004,P0013,Groceries,West,361,51,0,17.94,5,Sunny,0,19.81,Spring,1,73,914.94,In Stock,,7.08,Normal,Sufficient
2022-04-23,S004,P0014,Furniture,West,205,28,0,140.91,0,Sunny,0,164.39,Spring,1,30,3945.48,In Stock,,7.32,Normal,Sufficient
2022-04-23,S004,P0015,Furniture,West,381,17,0,73.59,5,Sunny,0,82.94,Spring,1,18,1251.03,In Stock,,22.41,Normal,Sufficient
2022-04-23,S004,P0016,Furniture,West,341,31,0,94.16,5,Sunny,0,105.99,Spring,1,30,2918.96,In Stock,,11.00,Normal,Sufficient
2022-04-23,S004,P0017,Clothing,West,216,46,0,91.25,5,Sunny,0,89.33,Spring,1,76,4197.5,In Stock,,4.70,Normal,Sufficient
2022-04-23,S004,P0018,Furniture,West,130,49,0,136.82,5,Sunny,0,154.5,Spring,1,44,6704.18,In Stock,,2.65,Normal,Sufficient
2022-04-23,S004,P0019,Clothing,West,155,121,128,66.07,0,Sunny,0,64.34,Spring,1,109,7994.47,In Stock,,1.28,Normal,Sufficient
2022-04-23,S004,P0020,Furniture,West,165,20,0,107.94,5,Sunny,0,93.67,Spring,1,25,2158.8,In Stock,,8.25,Normal,Sufficient
2022-04-23,S005,P0001,Groceries,North,237,46,0,10.2,5,Sunny,0,11.57,Spring,1,66,469.2,In Stock,,5.15,Normal,Sufficient
2022-04-23,S005,P0002,Electronics,North,568,68,0,31,25,Sunny,1,36.36,Spring,1,94,2108,In Stock,,8.35,Normal,Sufficient
2022-04-23,S005,P0003,Toys,North,166,26,0,20.5,20,Sunny,1,19.03,Spring,1,36,533,In Stock,,6.38,Normal,Sufficient
2022-04-23,S005,P0004,Groceries,North,114,114,92,7.87,0,Sunny,0,8.71,Spring,1,105,897.18,In Stock,,1.00,Normal,Sufficient
2022-04-23,S005,P0005,Groceries,North,277,50,0,11.02,25,Sunny,1,10.87,Spring,1,54,551,In Stock,,5.54,Normal,Sufficient
2022-04-23,S005,P0006,Groceries,North,503,85,0,53.27,10,Sunny,0,49.51,Spring,1,81,4527.95,In Stock,,5.92,Normal,Sufficient
2022-04-23,S005,P0007,Groceries,North,267,100,0,72.33,10,Sunny,0,80.31,Spring,1,91,7233,In Stock,,2.67,Normal,Sufficient
2022-04-23,S005,P0008,Groceries,North,200,72,0,65.72,5,Sunny,0,64.52,Spring,1,112,4731.84,In Stock,,2.78,Normal,Sufficient
2022-04-23,S005,P0009,Groceries,North,389,59,0,73.56,15,Sunny,1,67.71,Spring,1,55,4340.04,In Stock,,6.59,Normal,Sufficient
2022-04-23,S005,P0010,Groceries,North,459,88,0,59.16,0,Sunny,0,58.71,Spring,1,80,5206.08,In Stock,,5.22,Normal,Sufficient
2022-04-23,S005,P0011,Electronics,North,467,27,0,61.96,5,Sunny,0,58.02,Spring,1,26,1672.92,In Stock,,17.30,Normal,Sufficient
2022-04-23,S005,P0012,Furniture,North,627,21,0,99.93,5,Sunny,0,114.78,Spring,1,22,2098.53,In Stock,,29.86,Normal,Sufficient
2022-04-23,S005,P0013,Groceries,North,303,56,0,71.91,0,Sunny,0,61.89,Spring,1,73,4026.96,In Stock,,5.41,Normal,Sufficient
2022-04-23,S005,P0014,Furniture,North,179,40,0,140.89,10,Sunny,0,124.11,Spring,1,46,5635.6,In Stock,,4.48,Normal,Sufficient
2022-04-23,S005,P0015,Groceries,North,351,67,0,47.8,0,Sunny,0,55.29,Spring,1,84,3202.6,In Stock,,5.24,Normal,Sufficient
2022-04-23,S005,P0016,Toys,North,310,24,0,27.32,5,Sunny,0,24.26,Spring,1,29,655.68,In Stock,,12.92,Normal,Sufficient
2022-04-23,S005,P0017,Toys,North,179,37,0,29.06,10,Sunny,0,33.48,Spring,1,52,1075.22,In Stock,,4.84,Normal,Sufficient
2022-04-23,S005,P0018,Clothing,North,67,67,130,22.08,5,Sunny,0,26.49,Spring,1,115,1479.36,In Stock,,1.00,Normal,Sufficient
2022-04-23,S005,P0019,Furniture,North,317,38,0,127.41,5,Sunny,0,117.02,Spring,1,50,4841.58,In Stock,,8.34,Normal,Sufficient
2022-04-23,S005,P0020,Toys,North,133,23,0,24.27,5,Sunny,0,21.44,Spring,1,31,558.21,In Stock,,5.78,Normal,Sufficient
2022-04-24,S001,P0001,Electronics,North,179,30,0,54.96,5,Rainy,0,64.74,Spring,1,37,1648.8,In Stock,,5.97,Normal,Sufficient
2022-04-24,S001,P0002,Clothing,North,194,70,0,73.48,0,Rainy,0,72.59,Spring,1,116,5143.6,In Stock,,2.77,Normal,Sufficient
2022-04-24,S001,P0003,Clothing,North,663,49,0,49.06,5,Rainy,0,58.96,Spring,1,77,2403.94,In Stock,,13.53,Normal,Sufficient
2022-04-24,S001,P0004,Electronics,North,102,38,0,81.45,10,Rainy,0,88.12,Spring,1,46,3095.1,In Stock,,2.68,Normal,Sufficient
2022-04-24,S001,P0005,Groceries,North,419,54,0,41.7,15,Rainy,1,47.12,Spring,1,46,2251.8,In Stock,,7.76,Normal,Sufficient
2022-04-24,S001,P0006,Toys,North,655,23,0,28.38,15,Rainy,1,25.47,Spring,1,27,652.74,In Stock,,28.48,Normal,Sufficient
2022-04-24,S001,P0007,Groceries,North,1614,30,0,19.77,5,Rainy,0,21.83,Spring,1,49,593.1,In Stock,,53.80,Normal,Sufficient
2022-04-24,S001,P0008,Electronics,North,108,108,117,37.76,20,Rainy,1,39.76,Spring,1,110,4078.08,In Stock,,1.00,Normal,Sufficient
2022-04-24,S001,P0009,Clothing,North,151,70,86,70.51,15,Rainy,1,79.88,Spring,1,74,4935.7,In Stock,,2.16,Normal,Sufficient
2022-04-24,S001,P0010,Furniture,North,471,39,0,111.21,5,Rainy,0,110.15,Spring,1,37,4337.19,In Stock,,12.08,Normal,Sufficient
2022-04-24,S001,P0011,Furniture,North,249,25,0,144.35,0,Rainy,0,130.79,Spring,1,31,3608.75,In Stock,,9.96,Normal,Sufficient
2022-04-24,S001,P0012,Groceries,North,375,125,0,69.96,25,Rainy,1,78.68,Spring,1,136,8745,In Stock,,3.00,Normal,Sufficient
2022-04-24,S001,P0013,Toys,North,161,20,0,24.73,5,Rainy,0,27.77,Spring,1,30,494.6,In Stock,,8.05,Normal,Sufficient
2022-04-24,S001,P0014,Groceries,North,610,69,0,60.19,15,Rainy,1,54.59,Spring,1,75,4153.11,In Stock,,8.84,Normal,Sufficient
2022-04-24,S001,P0015,Toys,North,62,13,50,11.22,5,Rainy,0,12.65,Spring,1,16,145.86,In Stock,,4.77,Normal,Sufficient
2022-04-24,S001,P0016,Groceries,North,385,49,0,32.62,10,Rainy,0,36.24,Spring,1,78,1598.38,In Stock,,7.86,Normal,Sufficient
2022-04-24,S001,P0017,Toys,North,165,39,0,15.47,25,Rainy,1,15.11,Spring,1,53,603.33,In Stock,,4.23,Normal,Sufficient
2022-04-24,S001,P0018,Groceries,North,122,58,73,40.07,25,Rainy,1,45.29,Spring,1,61,2324.06,In Stock,,2.10,Normal,Sufficient
2022-04-24,S001,P0019,Furniture,North,55,54,50,91.76,15,Rainy,1,82.34,Spring,1,49,4955.04,In Stock,,1.02,Normal,Sufficient
2022-04-24,S001,P0020,Furniture,North,440,38,0,107.63,5,Rainy,0,96.54,Spring,1,47,4089.94,In Stock,,11.58,Normal,Sufficient
2022-04-24,S002,P0001,Groceries,South,335,73,0,72.93,0,Rainy,0,82.1,Spring,1,68,5323.89,In Stock,,4.59,Normal,Sufficient
2022-04-24,S002,P0002,Toys,South,326,36,0,24.63,5,Rainy,0,27.3,Spring,1,30,886.68,In Stock,,9.06,Normal,Sufficient
2022-04-24,S002,P0003,Groceries,South,559,86,0,70.9,5,Rainy,0,80.96,Spring,1,74,6097.4,In Stock,,6.50,Normal,Sufficient
2022-04-24,S002,P0004,Groceries,South,239,76,0,39.32,10,Rainy,0,47.09,Spring,1,109,2988.32,In Stock,,3.14,Normal,Sufficient
2022-04-24,S002,P0005,Electronics,South,498,37,0,66.29,20,Rainy,1,66.25,Spring,1,50,2452.73,In Stock,,13.46,Normal,Sufficient
2022-04-24,S002,P0006,Clothing,South,123,96,96,49.35,25,Rainy,1,44.03,Spring,1,81,4737.6,In Stock,,1.28,Normal,Sufficient
2022-04-24,S002,P0007,Toys,South,697,22,0,22.79,0,Rainy,0,19.66,Spring,1,23,501.38,In Stock,,31.68,Normal,Sufficient
2022-04-24,S002,P0008,Groceries,South,133,87,161,21.92,25,Rainy,1,23.65,Spring,1,138,1907.04,In Stock,,1.53,Normal,Sufficient
2022-04-24,S002,P0009,Groceries,South,303,86,0,52.77,10,Rainy,1,63.31,Spring,1,80,4538.22,In Stock,,3.52,Normal,Sufficient
2022-04-24,S002,P0010,Groceries,South,117,29,0,67.98,5,Rainy,0,81.02,Spring,1,39,1971.42,In Stock,,4.03,Normal,Sufficient
2022-04-24,S002,P0011,Groceries,South,522,69,0,84.29,5,Rainy,0,89.06,Spring,1,77,5816.01,In Stock,,7.57,Normal,Sufficient
2022-04-24,S002,P0012,Electronics,South,1050,92,0,59.53,15,Rainy,1,58.86,Spring,1,85,5476.76,In Stock,,11.41,Normal,Sufficient
2022-04-24,S002,P0013,Groceries,South,390,81,0,20.08,10,Rainy,0,21.61,Spring,1,100,1626.48,In Stock,,4.81,Normal,Sufficient
2022-04-24,S002,P0014,Electronics,South,448,34,0,91.82,15,Rainy,1,108.71,Spring,1,55,3121.88,In Stock,,13.18,Normal,Sufficient
2022-04-24,S002,P0015,Clothing,South,567,140,0,75.49,0,Rainy,0,84.57,Spring,1,125,10568.6,In Stock,,4.05,Normal,Sufficient
2022-04-24,S002,P0016,Clothing,South,308,42,0,73.14,5,Rainy,0,77.4,Spring,1,56,3071.88,In Stock,,7.33,Normal,Sufficient
2022-04-24,S002,P0017,Toys,South,334,38,0,15.37,10,Rainy,1,16.85,Spring,1,39,584.06,In Stock,,8.79,Normal,Sufficient
2022-04-24,S002,P0018,Clothing,South,131,81,92,27.69,10,Rainy,1,25.23,Spring,1,110,2242.89,In Stock,,1.62,Normal,Sufficient
2022-04-24,S002,P0019,Clothing,South,235,153,0,85.04,15,Rainy,1,101.11,Spring,1,138,13011.12,In Stock,,1.54,Normal,Sufficient
2022-04-24,S002,P0020,Furniture,South,329,21,0,102.41,5,Rainy,0,112.49,Spring,1,27,2150.61,In Stock,,15.67,Normal,Sufficient
2022-04-24,S003,P0001,Toys,East,207,31,0,13.42,0,Sunny,0,14.56,Spring,1,34,416.02,In Stock,,6.68,Normal,Sufficient
2022-04-24,S003,P0002,Groceries,East,492,51,0,46.84,10,Sunny,0,54.56,Spring,1,75,2388.84,In Stock,,9.65,Normal,Sufficient
2022-04-24,S003,P0003,Electronics,East,138,62,0,77.67,0,Sunny,0,88.23,Spring,1,55,4815.54,In Stock,,2.23,Normal,Sufficient
2022-04-24,S003,P0004,Groceries,East,533,90,0,23.46,0,Sunny,0,26.27,Spring,1,102,2111.4,In Stock,,5.92,Normal,Sufficient
2022-04-24,S003,P0005,Toys,East,648,47,0,15.01,20,Sunny,1,16.4,Spring,1,43,705.47,In Stock,,13.79,Normal,Sufficient
2022-04-24,S003,P0006,Toys,East,152,20,0,27.57,10,Sunny,1,24.9,Spring,1,18,551.4,In Stock,,7.60,Normal,Sufficient
2022-04-24,S003,P0007,Groceries,East,637,49,0,14.32,0,Sunny,0,16.93,Spring,1,61,701.68,In Stock,,13.00,Normal,Sufficient
2022-04-24,S003,P0008,Clothing,East,372,146,327,120.85,25,Sunny,1,118.73,Spring,1,193,17644.1,In Stock,,2.55,Normal,Sufficient
2022-04-24,S003,P0009,Groceries,East,97,97,120,45.11,25,Sunny,1,53.34,Spring,1,131,4375.67,In Stock,,1.00,Normal,Sufficient
2022-04-24,S003,P0010,Groceries,East,159,67,86,38.36,5,Sunny,0,45.39,Spring,1,107,2570.12,In Stock,,2.37,Normal,Sufficient
2022-04-24,S003,P0011,Electronics,East,116,79,184,116.84,10,Sunny,0,125.95,Spring,1,110,9230.36,In Stock,,1.47,Normal,Sufficient
2022-04-24,S003,P0012,Furniture,East,226,15,0,63.72,20,Sunny,1,69.69,Spring,1,21,955.8,In Stock,,15.07,Normal,Sufficient
2022-04-24,S003,P0013,Groceries,East,871,114,0,70,10,Sunny,0,64.49,Spring,1,102,7980,In Stock,,7.64,Normal,Sufficient
2022-04-24,S003,P0014,Groceries,East,337,81,346,93.6,15,Sunny,1,83.87,Spring,1,128,7581.6,In Stock,,4.16,Normal,Sufficient
2022-04-24,S003,P0015,Groceries,East,1011,54,0,83.5,10,Sunny,0,75.29,Spring,1,67,4509,In Stock,,18.72,Normal,Sufficient
2022-04-24,S003,P0016,Electronics,East,323,31,0,79.84,5,Sunny,0,70.66,Spring,1,34,2475.04,In Stock,,10.42,Normal,Sufficient
2022-04-24,S003,P0017,Furniture,East,849,35,0,95.27,15,Sunny,1,112.37,Spring,1,53,3334.45,In Stock,,24.26,Normal,Sufficient
2022-04-24,S003,P0018,Furniture,East,656,20,0,91.23,20,Sunny,1,98.88,Spring,1,32,1824.6,In Stock,,32.80,Normal,Sufficient
2022-04-24,S003,P0019,Groceries,East,159,86,0,38.49,25,Sunny,1,45.92,Spring,1,77,3310.14,In Stock,,1.85,Normal,Sufficient
2022-04-24,S003,P0020,Clothing,East,560,117,0,72.74,10,Sunny,0,79.95,Spring,1,122,8510.58,In Stock,,4.79,Normal,Sufficient
2022-04-24,S004,P0001,Groceries,West,693,97,0,9.46,10,Sunny,0,10.51,Spring,1,82,917.62,In Stock,,7.14,Normal,Sufficient
2022-04-24,S004,P0002,Groceries,West,226,57,0,17.88,5,Sunny,0,16.43,Spring,1,62,1019.16,In Stock,,3.96,Normal,Sufficient
2022-04-24,S004,P0003,Furniture,West,420,13,0,107.29,10,Sunny,0,98.5,Spring,1,22,1394.77,In Stock,,32.31,Normal,Sufficient
2022-04-24,S004,P0004,Groceries,West,630,89,0,47.68,10,Sunny,0,51.83,Spring,1,94,4243.52,In Stock,,7.08,Normal,Sufficient
2022-04-24,S004,P0005,Clothing,West,133,81,115,65.09,15,Sunny,1,71.55,Spring,1,110,5272.29,In Stock,,1.64,Normal,Sufficient
2022-04-24,S004,P0006,Groceries,West,196,140,238,35.49,15,Sunny,1,42.15,Spring,1,141,4968.6,In Stock,,1.40,Normal,Sufficient
2022-04-24,S004,P0007,Groceries,West,563,92,0,25.81,5,Sunny,0,28.32,Spring,1,81,2374.52,In Stock,,6.12,Normal,Sufficient
2022-04-24,S004,P0008,Furniture,West,104,104,126,93.9,20,Sunny,1,91.96,Spring,1,111,9765.6,In Stock,,1.00,Normal,Sufficient
2022-04-24,S004,P0009,Clothing,West,364,69,303,109.29,15,Sunny,1,97.18,Spring,1,113,7541.01,In Stock,,5.28,Normal,Sufficient
2022-04-24,S004,P0010,Groceries,West,201,111,0,27.17,5,Sunny,0,25.86,Spring,1,112,3015.87,In Stock,,1.81,Normal,Sufficient
2022-04-24,S004,P0011,Clothing,West,550,69,0,60.32,0,Sunny,0,66.59,Spring,1,99,4162.08,In Stock,,7.97,Normal,Sufficient
2022-04-24,S004,P0012,Electronics,West,82,76,103,99.33,20,Sunny,1,86.77,Spring,1,102,7549.08,In Stock,,1.08,Normal,Sufficient
2022-04-24,S004,P0013,Groceries,West,310,41,0,16.42,10,Sunny,0,14.65,Spring,1,50,673.22,In Stock,,7.56,Normal,Sufficient
2022-04-24,S004,P0014,Furniture,West,177,31,0,111.94,20,Sunny,1,124.63,Spring,1,28,3470.14,In Stock,,5.71,Normal,Sufficient
2022-04-24,S004,P0015,Furniture,West,364,29,0,84.82,0,Sunny,0,93.51,Spring,1,39,2459.78,In Stock,,12.55,Normal,Sufficient
2022-04-24,S004,P0016,Furniture,West,310,11,0,85.78,10,Sunny,0,76.46,Spring,1,9,943.58,In Stock,,28.18,Normal,Sufficient
2022-04-24,S004,P0017,Clothing,West,170,137,139,85.45,25,Sunny,1,98.81,Spring,1,146,11706.65,In Stock,,1.24,Normal,Sufficient
2022-04-24,S004,P0018,Furniture,West,81,29,50,105.64,25,Sunny,1,127.37,Spring,1,39,3063.56,In Stock,,2.79,Normal,Sufficient
2022-04-24,S004,P0019,Clothing,West,162,152,160,64.63,10,Sunny,1,77.82,Spring,1,154,9823.76,In Stock,,1.07,Normal,Sufficient
2022-04-24,S004,P0020,Furniture,West,145,46,0,104.49,10,Sunny,0,110.09,Spring,1,43,4806.54,In Stock,,3.15,Normal,Sufficient
2022-04-24,S005,P0001,Groceries,North,191,87,145,10.64,5,Rainy,0,12.15,Spring,1,77,925.68,In Stock,,2.20,Normal,Sufficient
2022-04-24,S005,P0002,Electronics,North,500,67,0,37.19,5,Rainy,0,36.72,Spring,1,64,2491.73,In Stock,,7.46,Normal,Sufficient
2022-04-24,S005,P0003,Toys,North,140,26,0,20.88,10,Rainy,0,23.77,Spring,1,25,542.88,In Stock,,5.38,Normal,Sufficient
2022-04-24,S005,P0004,Groceries,North,92,64,88,6.79,10,Rainy,0,6.62,Spring,1,77,434.56,In Stock,,1.44,Normal,Sufficient
2022-04-24,S005,P0005,Groceries,North,694,80,0,15.14,15,Rainy,1,14.7,Spring,1,109,1211.2,In Stock,,8.68,Normal,Sufficient
2022-04-24,S005,P0006,Groceries,North,418,82,0,46.57,20,Rainy,1,42.91,Spring,1,76,3818.74,In Stock,,5.10,Normal,Sufficient
2022-04-24,S005,P0007,Groceries,North,167,69,174,77.12,10,Rainy,0,65.96,Spring,1,95,5321.28,In Stock,,2.42,Normal,Sufficient
2022-04-24,S005,P0008,Groceries,North,128,112,115,60.81,15,Rainy,1,53.31,Spring,1,123,6810.72,In Stock,,1.14,Normal,Sufficient
2022-04-24,S005,P0009,Groceries,North,330,53,0,81.33,10,Rainy,1,78.54,Spring,1,66,4310.49,In Stock,,6.23,Normal,Sufficient
2022-04-24,S005,P0010,Groceries,North,371,71,0,53.45,5,Rainy,0,53.18,Spring,1,66,3794.95,In Stock,,5.23,Normal,Sufficient
2022-04-24,S005,P0011,Electronics,North,440,25,0,64.38,5,Rainy,0,58.24,Spring,1,35,1609.5,In Stock,,17.60,Normal,Sufficient
2022-04-24,S005,P0012,Furniture,North,606,51,0,114.15,10,Rainy,1,123.71,Spring,1,69,5821.65,In Stock,,11.88,Normal,Sufficient
2022-04-24,S005,P0013,Groceries,North,247,61,0,64.35,10,Rainy,0,76.95,Spring,1,86,3925.35,In Stock,,4.05,Normal,Sufficient
2022-04-24,S005,P0014,Furniture,North,553,36,0,137.64,15,Rainy,1,131.74,Spring,1,55,4955.04,In Stock,,15.36,Normal,Sufficient
2022-04-24,S005,P0015,Groceries,North,284,96,0,47.22,10,Rainy,0,46.1,Spring,1,96,4533.12,In Stock,,2.96,Normal,Sufficient
2022-04-24,S005,P0016,Toys,North,839,16,0,27.87,0,Rainy,0,25.01,Spring,1,22,445.92,In Stock,,52.44,Normal,Sufficient
2022-04-24,S005,P0017,Toys,North,142,29,0,23.08,25,Rainy,1,26.99,Spring,1,40,669.32,In Stock,,4.90,Normal,Sufficient
2022-04-24,S005,P0018,Clothing,North,130,130,195,22.76,15,Rainy,1,24.01,Spring,1,164,2958.8,In Stock,,1.00,Normal,Sufficient
2022-04-24,S005,P0019,Furniture,North,279,64,0,108.07,20,Rainy,1,120.13,Spring,1,66,6916.48,In Stock,,4.36,Normal,Sufficient
2022-04-24,S005,P0020,Toys,North,110,33,50,24.4,10,Rainy,0,22.46,Spring,1,45,805.2,In Stock,,3.33,Normal,Sufficient
2022-04-25,S001,P0001,Electronics,North,149,66,106,56,10,Sunny,0,64.17,Spring,1,55,3696,In Stock,,2.26,Normal,Sufficient
2022-04-25,S001,P0002,Clothing,North,124,121,98,73.41,0,Sunny,0,63.02,Spring,1,116,8882.61,In Stock,,1.02,Normal,Sufficient
2022-04-25,S001,P0003,Clothing,North,614,80,0,53.52,0,Sunny,0,49.29,Spring,1,72,4281.6,In Stock,,7.68,Normal,Sufficient
2022-04-25,S001,P0004,Electronics,North,211,70,0,96.01,0,Sunny,0,113.44,Spring,1,61,6720.7,In Stock,,3.01,Normal,Sufficient
2022-04-25,S001,P0005,Groceries,North,365,88,0,60.1,10,Sunny,0,59.87,Spring,1,119,5288.8,In Stock,,4.15,Normal,Sufficient
2022-04-25,S001,P0006,Toys,North,632,10,0,28.68,5,Sunny,0,31.99,Spring,1,16,286.8,In Stock,,63.20,Normal,Sufficient
2022-04-25,S001,P0007,Groceries,North,1584,77,0,23.58,10,Sunny,0,23.29,Spring,1,99,1815.66,In Stock,,20.57,Normal,Sufficient
2022-04-25,S001,P0008,Electronics,North,117,44,0,29.48,25,Sunny,1,31.15,Spring,1,58,1297.12,In Stock,,2.66,Normal,Sufficient
2022-04-25,S001,P0009,Clothing,North,167,147,141,81.29,25,Sunny,1,75.13,Spring,1,141,11949.63,In Stock,,1.14,Normal,Sufficient
2022-04-25,S001,P0010,Furniture,North,432,35,0,85.54,25,Sunny,1,100.39,Spring,1,44,2993.9,In Stock,,12.34,Normal,Sufficient
2022-04-25,S001,P0011,Furniture,North,224,11,0,99.98,25,Sunny,1,89.78,Spring,1,13,1099.78,In Stock,,20.36,Normal,Sufficient
2022-04-25,S001,P0012,Groceries,North,250,110,219,85.23,0,Sunny,0,80.59,Spring,1,91,9375.3,In Stock,,2.27,Normal,Sufficient
2022-04-25,S001,P0013,Toys,North,141,18,0,22.69,10,Sunny,0,25.88,Spring,1,23,408.42,In Stock,,7.83,Normal,Sufficient
2022-04-25,S001,P0014,Groceries,North,541,101,0,76.35,0,Sunny,0,67.2,Spring,1,97,7711.35,In Stock,,5.36,Normal,Sufficient
2022-04-25,S001,P0015,Toys,North,99,84,95,12.92,20,Sunny,1,11.17,Spring,1,82,1085.28,In Stock,,1.18,Normal,Sufficient
2022-04-25,S001,P0016,Groceries,North,336,46,0,24.94,25,Sunny,1,29.43,Spring,1,55,1147.24,In Stock,,7.30,Normal,Sufficient
2022-04-25,S001,P0017,Toys,North,126,16,0,16.31,10,Sunny,1,15.16,Spring,1,22,260.96,In Stock,,7.88,Normal,Sufficient
2022-04-25,S001,P0018,Groceries,North,137,114,129,53.93,25,Sunny,1,65.09,Spring,1,154,6148.02,In Stock,,1.20,Normal,Sufficient
2022-04-25,S001,P0019,Furniture,North,51,30,50,93.19,5,Sunny,0,90.68,Spring,1,26,2795.7,In Stock,,1.70,Normal,Sufficient
2022-04-25,S001,P0020,Furniture,North,402,22,0,90.91,10,Sunny,0,109.86,Spring,1,32,2000.02,In Stock,,18.27,Normal,Sufficient
2022-04-25,S002,P0001,Groceries,South,262,59,0,72.26,0,Rainy,0,71.51,Spring,1,52,4263.34,In Stock,,4.44,Normal,Sufficient
2022-04-25,S002,P0002,Toys,South,290,43,0,27.01,5,Rainy,0,24.8,Spring,1,40,1161.43,In Stock,,6.74,Normal,Sufficient
2022-04-25,S002,P0003,Groceries,South,473,55,0,80,0,Rainy,0,73.59,Spring,1,79,4400,In Stock,,8.60,Normal,Sufficient
